Move,game_id,next_move,result,a1,b1,c1,d1,e1,f1,g1,h1,a2,b2,c2,d2,e2,f2,g2,h2,a3,b3,c3,d3,e3,f3,g3,h3,a4,b4,c4,d4,e4,f4,g4,h4,a5,b5,c5,d5,e5,f5,g5,h5,a6,b6,c6,d6,e6,f6,g6,h6,a7,b7,c7,d7,e7,f7,g7,h7,a8,b8,c8,d8,e8,f8,g8,h8
87,8216,d4a7,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,-3,0,-3,1,0,0,-10,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-5
88,8216,b8d7,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,-3,1,0,0,-10,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,-3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-5
89,8216,e5e4,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,0,0,-3,1,0,0,-10,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,-1,-3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-5
36,8279,d5d6,1-0,5,0,0,0,0,0,10,5,1,1,0,0,0,1,3,1,0,9,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-9,-3,0,0,-3,-1,0,0,-5,0,0,0,-10,-5
94,8462,g3h4,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,-3,0,0,3,10,0,0,-1,-1,0,0,0,0,0,-10,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,8462,b4b3,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,-3,0,0,3,0,0,0,-1,-1,0,0,0,0,10,-10,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,8462,h4g5,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-3,0,0,3,0,0,0,0,-1,0,0,0,0,10,-10,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,8462,f6b6,0-1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-3,0,0,3,0,0,0,0,-1,0,0,0,0,0,-10,0,0,0,0,0,10,-1,-1,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,8509,h2h3,0-1,5,0,0,0,0,0,0,5,1,0,0,0,3,1,0,1,0,3,0,0,0,-3,10,0,0,-3,1,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,-1,0,0,0,-1,-3,0,0,0,-10,0,0,-5,0,0,0,0,0,0,-5
57,8509,a8g8,0-1,5,0,0,0,0,0,0,5,1,0,0,0,3,1,0,0,0,3,0,0,0,-3,10,1,0,-3,1,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,-1,0,0,-1,0,0,0,-1,-3,0,0,0,-10,0,0,-5,0,0,0,0,0,0,-5
37,8798,e5h2,0-1,0,0,5,9,0,0,10,5,0,0,0,0,3,1,1,1,1,0,3,0,3,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,1,-9,3,0,0,-1,0,-3,0,0,-3,0,-1,0,-1,0,0,0,-1,-1,0,-5,-3,0,0,0,0,-10,-5
63,8865,d8d4,1-0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,-3,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,3,0,0,0,0,5,0,0,0,-1,-1,-1,0,0,0,0,0,0,-10,-5
64,8865,d2e3,1-0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,-3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,3,0,0,0,0,5,0,0,0,-1,-1,-1,0,0,0,0,0,0,-10,-5
65,8865,d4d1,1-0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-3,1,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,3,0,0,0,0,5,0,0,0,-1,-1,-1,0,0,0,0,0,0,-10,-5
125,8939,a2b1,1-0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
126,8939,b4c4,1-0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5
